КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,ФлагИмпорта,СтатусКонтракта
40001587850,"Услуги Строительно-монтажные работы (СМР), филиал РН-Морской_терминал_Находка (процедура 40001587850)",2023-11-05,72,9900000069,72,ЗК-Услуги-006,744879.79,965484.92,0,Исполнен
40001587850,Услуги Строительно-монтажные работы (СМР) для РН-Морской_терминал_Находка (процедура 40001587850),2023-11-05,72,9900000140,72,ЗК-Услуги-006,744879.79,965484.92,0,Исполнен
40006053424,Услуги Прочие нефтепромысловые услуги — ООО РН-Черноземье (№40006053424),2023-04-14,6,9900000042,71,ЗК-Услуги-005,1202394.33,964866.64,0,Исполнен
40001349668,"Услуги Ж/д перевозки, филиал ООО РН-Черноземье (процедура 40001349668)",2022-07-31,6,9900000021,82,ЗК-Услуги-001,813281.85,964552.32,0,Исполнен
40008137722,Услуги Социально-бытовые услуги для ПАО НК Роснефть-Курганнефтепродукт (процедура 40008137722),2023-12-21,58,9900000133,84,ЗК-Услуги-009,939916.56,961712.36,0,В работе
40003005407,Услуги Маркетинг и мероприятия — Филиал ПАО АНК Башнефть Башнефть-Сервис в г. Уфе (№40003005407),2025-10-18,16,9900000105,92,ЗК-Услуги-009,917981.9,956494.59,0,Исполнен
40003005407,"Услуги Маркетинг и мероприятия, филиал Филиал ПАО АНК Башнефть Башнефть-Сервис в г. Уфе (процедура 40003005407)",2025-10-18,16,9900000084,92,ЗК-Услуги-009,917981.9,956494.59,0,Исполнен
40003926596,Услуги Инвестпроекты и НИОКР для РН-Морской_терминал_Находка (процедура 40003926596),2023-07-29,72,9900000007,89,ЗК-Услуги-008,905694.69,955789.7,0,Исполнен
40003926596,Услуги Инвестпроекты и НИОКР — РН-Морской_терминал_Находка (№40003926596),2023-07-29,72,9900000003,89,ЗК-Услуги-010,905694.69,955789.7,0,Исполнен
40007015299,"Услуги Прочие нефтепромысловые услуги, филиал НК НПЗ (процедура 40007015299)",2022-11-12,12,9900000063,71,ЗК-Услуги-003,1111567.24,947715.14,0,Исполнен
40006319292,Услуги Обслуживание энергохозяйства для АЗКиОС (процедура 40006319292),2023-10-07,78,9900000035,68,ЗК-Услуги-001,940521.14,940275.6,0,Исполнен
40008995003,Услуги Прочие нефтепромысловые услуги — ООО РН_БУНКЕР (№40008995003),2024-07-12,61,9900000175,71,ЗК-Услуги-008,941903.86,939799.46,0,Исполнен
40008995003,"Услуги Прочие нефтепромысловые услуги, филиал ООО РН_БУНКЕР (процедура 40008995003)",2024-07-12,61,9900000060,71,ЗК-Услуги-007,941903.86,939799.46,0,Исполнен
40008995003,Услуги Прочие нефтепромысловые услуги для ООО РН_БУНКЕР (процедура 40008995003),2024-07-12,61,9900000001,71,ЗК-Услуги-005,941903.86,939799.46,0,Исполнен
40005364251,Услуги Инвестпроекты и НИОКР — РН-ОХРАНА-АНГАРСК (№40005364251),2025-07-13,7,9900000091,89,ЗК-Услуги-010,1077440.96,937707.1,0,Исполнен
40005364251,"Услуги Инвестпроекты и НИОКР, филиал РН-ОХРАНА-АНГАРСК (процедура 40005364251)",2025-07-13,7,9900000074,89,ЗК-Услуги-007,1077440.96,937707.1,0,Исполнен
40000701823,Услуги Работа с гибкими трубами (ГНКТ) для Саратовнефтепродукт (процедура 40000701823),2025-03-24,67,9900000189,61,ЗК-Услуги-010,862008.74,935524.92,0,Исполнен
40000701823,Услуги Работа с гибкими трубами (ГНКТ) — Саратовнефтепродукт (№40000701823),2025-03-24,67,9900000252,61,ЗК-Услуги-004,862008.74,935524.92,0,Исполнен
40008971249,"Услуги Строительно-монтажные работы (СМР), филиал СНКНГ Славнефть-Красноярскнефтегаз (процедура 40008971249)",2025-07-29,21,9900000189,72,ЗК-Услуги-009,1098794.84,933633.83,0,Исполнен
40001495464,Услуги Химизация добычи для Нефтепромлизинг (процедура 40001495464),2023-01-23,75,9900000091,66,ЗК-Услуги-010,1069384.0,930006.1,0,Исполнен
40007160937,Услуги Авиаперевозки и работы — ПАО СаратовскийНПЗ (№40007160937),2024-08-22,18,9900000003,83,ЗК-Услуги-002,959777.9,929132.72,0,Исполнен
40007160937,"Услуги Авиаперевозки и работы, филиал ПАО СаратовскийНПЗ (процедура 40007160937)",2024-08-22,18,9900000005,83,ЗК-Услуги-009,959777.9,929132.72,0,Исполнен
40004590142,Услуги Ремонт и освоение скважин для АО РН-Ярославль (процедура 40004590142),2023-02-21,43,9900000064,62,ЗК-Услуги-009,1100303.91,922533.34,0,Исполнен
40009485637,Услуги Геофизические исследования (ГИС) — УВАТНЕФТЕГАЗ (№40009485637),2022-12-23,22,9900000058,59,ЗК-Услуги-005,1094382.98,917565.56,0,Исполнен
40009485637,"Услуги Геофизические исследования (ГИС), филиал УВАТНЕФТЕГАЗ (процедура 40009485637)",2022-12-23,22,9900000168,59,ЗК-Услуги-001,1094382.98,917565.56,0,Исполнен
40002998606,Услуги EPC/EPCM контракты для ООО РН-Черноземье (процедура 40002998606),2023-07-30,6,9900000252,74,ЗК-Услуги-007,802370.07,915227.8,0,Исполнен
40003210224,Услуги Операционные услуги добычи — ВЧНГ (№40003210224),2024-03-08,31,9900000189,65,ЗК-Услуги-010,1163752.64,912131.62,0,Исполнен
40003210224,"Услуги Операционные услуги добычи, филиал ВЧНГ (процедура 40003210224)",2024-03-08,31,9900000077,65,ЗК-Услуги-010,1163752.64,912131.62,0,Исполнен
40001340789,Услуги Разведочное бурение для ООО РН_БУНКЕР (процедура 40001340789),2023-10-13,61,9900000063,96,ЗК-Услуги-004,692711.9,910665.8,0,В работе
40001340789,Услуги Разведочное бурение — ООО РН_БУНКЕР (№40001340789),2023-10-13,61,9900000203,96,ЗК-Услуги-009,692711.9,910665.8,0,В работе
40001340789,"Услуги Разведочное бурение, филиал ООО РН_БУНКЕР (процедура 40001340789)",2023-10-13,61,9900000071,96,ЗК-Услуги-006,692711.9,910665.8,0,В работе
40001340789,Услуги Разведочное бурение для ООО РН_БУНКЕР (процедура 40001340789),2023-10-13,61,9900000098,96,ЗК-Услуги-003,692711.9,910665.8,0,В работе
40008387059,Услуги Операционные услуги добычи — УНХ (№40008387059),2024-09-04,9,9900000049,65,ЗК-Услуги-006,815949.0,910433.33,0,Исполнен
40008387059,"Услуги Операционные услуги добычи, филиал УНХ (процедура 40008387059)",2024-09-04,9,9900000061,65,ЗК-Услуги-010,815949.0,910433.33,0,Исполнен
40004905857,Услуги Охрана и режим для ООО Башнефть-Сервис НПЗ (процедура 40004905857),2023-04-30,32,9900000073,87,ЗК-Услуги-006,796102.59,908053.3,0,В работе
40001062922,Услуги Эксплуатационное бурение — РН-Бурение (№40001062922),2024-08-01,85,9900000072,55,ЗК-Услуги-005,868634.22,906403.12,0,Исполнен
40001062922,"Услуги Эксплуатационное бурение, филиал РН-Бурение (процедура 40001062922)",2024-08-01,85,9900000084,55,ЗК-Услуги-002,868634.22,906403.12,0,Исполнен
40008848335,Услуги Разведочное бурение для АООРЕНБУРГНЕФТЬ (процедура 40008848335),2022-04-03,2,9900000003,96,ЗК-Услуги-010,1067157.67,906286.48,0,Расторгнут
40004557428,Услуги Химизация добычи — ООО ПНЦ Биосфера (№40004557428),2024-09-06,51,9900000003,66,ЗК-Услуги-010,911796.65,902067.35,0,Исполнен
40002043529,"Услуги Операторские и агентские услуги, филиал АО РН-Ярославль (процедура 40002043529)",2022-02-11,43,9900000074,70,ЗК-Услуги-002,780490.59,899639.51,0,Расторгнут
40007292918,Услуги Экология и охрана труда для РН-АЭРО (процедура 40007292918),2023-02-26,40,9900000021,95,ЗК-Услуги-007,916818.7,898324.94,0,Исполнен
40009614966,Услуги ТО и ремонт оборудования — ООО РН-СтройКонтроль (№40009614966),2022-10-25,48,9900000049,67,ЗК-Услуги-002,1200125.34,897783.82,0,Исполнен
40009614966,"Услуги ТО и ремонт оборудования, филиал ООО РН-СтройКонтроль (процедура 40009614966)",2022-10-25,48,9900000035,67,ЗК-Услуги-006,1200125.34,897783.82,0,Исполнен
