КодЗакупки,НазваниеЗакупки,ДатаЗакупки,КодФилиала,ИНН,КодГруппы,КодКомиссии,СуммаПлан,СуммаФакт,СтранаПроисхождения,ФлагИмпорта,СтатусКонтракта
40006459953,"Закупка Посуда и кухонный инвентарь, филиал 6. ПАО АНК Башнефть (процедура 40006459953)",2023-10-19,17,8603214470,3780,ЗК-МТР-001,1860767.06,1840968.73,Китай,1,Исполнен
40001603667,Закупка Системы электроснабжения для РН-Морской_терминал_Находка (процедура 40001603667),2025-07-16,72,5036011816,3580,ЗК-МТР-009,1883526.44,1840107.8,Россия,0,В работе
40000380529,Закупка Строительный битум — ООО РН_БУНКЕР (№40000380529),2022-03-25,61,7806092088,2620,ЗК-МТР-003,1755108.41,1840050.6,Россия,0,Исполнен
40009906531,"Закупка Обсадные трубы, филиал Саратовнефтепродукт (процедура 40009906531)",2022-01-31,67,770000000195,3070,ЗК-МТР-004,6576212.0,7357383.36,Россия,0,В работе
40002490421,Закупка Катаные трубы для ООО РН-Пожарная безопасность (процедура 40002490421),2025-08-27,47,7204173910,3090,ЗК-МТР-010,7127981.52,7352528.92,Россия,0,Исполнен
40003018382,Закупка Оборудование для общепита — АО РН-Ярославль (№40003018382),2024-02-12,43,770000000233,3863,ЗК-МТР-001,1414118.67,1837945.93,Белоруссия,1,Исполнен
40002738120,"Закупка Периферийные устройства, филиал АО РОСПАН ИНТЕРНЕШНЛ (процедура 40002738120)",2025-10-06,41,7204173910,3630,ЗК-МТР-010,1437675.26,1833698.26,Казахстан,1,Исполнен
40004627236,Закупка Спецодежда для АО РН-Ярославль (процедура 40004627236),2025-04-24,43,8612012328,3850,ЗК-МТР-003,1603165.12,1833103.68,Китай,1,Исполнен
40001027946,Закупка Дизтопливо прочее — ООО РН-ГИР (№40001027946),2022-12-05,39,770000000226,2240,ЗК-МТР-002,2323172.2,1832683.03,Россия,0,Исполнен
40008448899,"Закупка Спецкабель (КПБК/КПБП), филиал ПАО СаратовскийНПЗ (процедура 40008448899)",2024-06-06,18,7725700676,3880,ЗК-МТР-002,1823293.6,1830790.85,Россия,0,Исполнен
40000331432,Закупка Станки-качалки для АнгараНефть (процедура 40000331432),2024-11-11,56,770000000205,3410,ЗК-МТР-001,1604441.25,1830084.77,Китай,1,Исполнен
40005674935,Закупка Строительный битум — РН-Морской_терминал_Находка (№40005674935),2022-03-13,72,5003116972,2620,ЗК-МТР-008,2455486.98,1828772.33,Германия,1,Исполнен
40008909254,"Закупка Изоляционные материалы, филиал ТЗК Шереметьево (процедура 40008909254)",2025-04-16,42,6685153736,3900,ЗК-МТР-003,2032524.05,1827159.68,Россия,0,В работе
40005915173,Закупка Устьевое оборудование для СНКНГ Славнефть-Красноярскнефтегаз (процедура 40005915173),2023-09-25,21,770000000215,3400,ЗК-МТР-003,1581701.61,1826453.35,Россия,0,Расторгнут
40005747204,Закупка Прочее скважинное оборудование — ВНИКТИНХО (№40005747204),2025-08-26,46,7714905368,3460,ЗК-МТР-006,1471810.92,1826445.6,Казахстан,1,Исполнен
40001454190,"Закупка Рабочая обувь, филиал РН-АЭРО (процедура 40001454190)",2023-05-02,40,770000000218,3840,ЗК-МТР-008,1691602.65,1825159.37,Россия,0,В работе
40001368604,Закупка Скважинное оборудование для АРТ АВИА (процедура 40001368604),2024-10-18,23,8603157278,3240,ЗК-МТР-009,1670167.42,1824013.92,Россия,0,В работе
40005736760,Закупка Стальные трубы с АКП — АО АНПЗ ВНК (№40005736760),2025-03-30,74,278095326,3160,ЗК-МТР-009,8931203.72,7295905.96,Россия,0,Исполнен
40005225568,"Закупка Спецбитум, филиал ООО РН-Черноземье (процедура 40005225568)",2024-04-15,6,7806092088,2630,ЗК-МТР-004,2255219.23,1822766.67,Россия,0,Исполнен
40009697051,Закупка Смазки и антифризы для ООО ИК СИБИНТЕК (процедура 40009697051),2025-10-14,80,8609320474,2510,ЗК-МТР-005,1421223.45,1822675.63,Россия,0,В работе
40004796649,Закупка Вспомогательное буровое оборудование — АО КНП (№40004796649),2023-03-24,33,8603132450,3450,ЗК-МТР-002,1686153.29,1818883.11,Казахстан,1,В работе
40008582972,"Закупка Буровые установки, филиал ООО СКН (процедура 40008582972)",2023-07-31,87,9102032738,3330,ЗК-МТР-009,1488181.7,1816077.23,Турция,1,Исполнен
40008124414,Закупка Сувенирная продукция для АО РН-Няганьнефтегаз (процедура 40008124414),2023-06-01,35,7202135194,3790,ЗК-МТР-008,2173705.13,1812781.75,Россия,0,Исполнен
40002372872,Закупка Запчасти для бурового оборудования — МурманскНП (№40002372872),2023-11-19,62,7706525041,3440,ЗК-МТР-003,1423562.13,1812768.55,Китай,1,Исполнен
40006803789,"Закупка Установки ЭЦН, филиал ООО РН-ПУРНЕФТЕГАЗ (процедура 40006803789)",2022-04-08,34,770000000212,3290,ЗК-МТР-009,1917954.42,1809138.18,Германия,1,Исполнен
40005339230,Закупка Мазут флотский для ООО РН_БУНКЕР (процедура 40005339230),2024-02-14,61,8617016118,2330,ЗК-МТР-003,2185696.8,1808490.81,Россия,0,Исполнен
40000457777,Закупка Щиты управления — РН-СТАВРОПОЛЬЕ (№40000457777),2023-08-19,15,263029296,3320,ЗК-МТР-009,1665019.2,1808446.47,Россия,0,Исполнен
40009174483,"Закупка Гидравлические масла, филиал ООО РН-Пожарная безопасность (процедура 40009174483)",2025-11-09,47,7736035485,2420,ЗК-МТР-002,2217828.05,1807184.1,Россия,0,В работе
40005401114,Закупка Прочие хозматериалы для ООО РН-Черноземье (процедура 40005401114),2022-04-20,6,8612016481,3861,ЗК-МТР-010,2390502.59,1806160.3,Россия,0,В работе
40000528698,Закупка Топливные присадки — АО РН-Ярославль (№40000528698),2024-02-02,43,7704459330,2720,ЗК-МТР-009,2166635.2,1805513.2,Япония,1,Исполнен
40006869694,"Закупка Прочие битумы, филиал РН-Краснодарнефтегаз (процедура 40006869694)",2022-05-07,14,7714024384,2640,ЗК-МТР-008,2084160.23,1804694.51,Китай,1,Расторгнут
40005120236,Закупка Чугунные трубы для РН-АЭРО (процедура 40005120236),2022-07-14,40,770000000233,3172,ЗК-МТР-009,5608872.48,7214031.84,Россия,0,Исполнен
40002102262,Закупка Нефть (сырая) — Саратовнефтепродукт (№40002102262),2024-09-30,67,6732075238,1000,ЗК-МТР-005,2166166.68,1798335.58,Китай,1,Исполнен
40002412480,"Закупка Смазочные материалы, филиал ООО РН-Черноземье (процедура 40002412480)",2025-01-20,6,8603214470,2540,ЗК-МТР-002,1782482.13,1797961.52,Россия,0,Исполнен
40005899607,Закупка Электроподстанции для АО РН-Ярославль (процедура 40005899607),2023-03-30,43,278095326,3890,ЗК-МТР-008,2025890.68,1797142.77,США,1,Исполнен
40001316013,Закупка Катаные трубы — ООО РН-ГИР (№40001316013),2022-08-16,39,770000000236,3090,ЗК-МТР-006,9180332.0,7187882.4,Россия,0,Исполнен
40004442234,"Закупка Дизтопливо прочее, филиал РН-Морской_терминал_Находка (процедура 40004442234)",2025-06-07,72,770000000199,2240,ЗК-МТР-008,1630629.11,1794070.46,Россия,0,Исполнен
40004454252,Закупка Нефтепромысловое оборудование для АО РН-Ярославль (процедура 40004454252),2023-05-16,43,8620005853,3230,ЗК-МТР-005,1807118.15,1792833.82,Россия,0,Исполнен
40001705161,Закупка Устьевое оборудование — РН-Бурение (№40001705161),2025-07-16,85,8904034470,3400,ЗК-МТР-010,2293022.66,1792036.37,Германия,1,Исполнен
40003129521,"Закупка Оборудование для ремонта скважин, филиал ООО РН-Черноземье (процедура 40003129521)",2023-03-24,6,7705816471,3470,ЗК-МТР-002,2265686.29,1789047.91,Россия,0,Исполнен
40002317778,Закупка Буровые установки для УДМУРТНЕФТЬ-БУРЕНИЕ (процедура 40002317778),2024-09-27,24,8603118208,3330,ЗК-МТР-006,1989161.29,1788977.38,Китай,1,Исполнен
40000150877,Закупка Оборудование для ремонта скважин — ООО ПНЦ Биосфера (№40000150877),2022-08-12,51,7017253595,3470,ЗК-МТР-005,1777660.47,1785191.88,Россия,0,В работе
40002417065,"Закупка Навигационное оборудование, филиал Саратовнефтепродукт (процедура 40002417065)",2022-09-18,67,7714867426,3760,ЗК-МТР-005,1656088.43,1781012.98,Россия,0,Исполнен
40003354865,Закупка Сантехника для ООО Удмуртэнергонефть (процедура 40003354865),2024-08-26,25,7017426368,3810,ЗК-МТР-001,2188550.38,1780969.95,Россия,0,Исполнен
